LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
MA: BOSTON,01/04/2007 21:49:00,,4913.00,610.00,271.00,255.00,397.00,253.00,27.00,29.00,APPROVED
MA: BOSTON,01/04/2007 22:50:00,,4905.00,617.00,273.00,255.00,396.00,252.00,26.00,29.00,APPROVED
MA: BOSTON,01/04/2007 23:50:00,,4896.00,609.00,273.00,248.00,394.00,246.00,26.00,30.00,APPROVED
MA: BOSTON,01/05/2007 00:50:00,,4902.00,609.00,270.00,255.00,398.00,250.00,26.00,31.00,APPROVED
MA: BOSTON,01/05/2007 01:50:00,,4891.00,605.00,272.00,248.00,393.00,249.00,25.00,32.00,APPROVED
MA: BOSTON,01/05/2007 02:50:00,,4917.00,615.00,275.00,252.00,396.00,245.00,27.00,31.00,APPROVED
MA: BOSTON,01/05/2007 03:51:00,,4921.00,613.00,273.00,252.00,389.00,247.00,27.00,31.00,APPROVED
MA: BOSTON,01/05/2007 04:51:00,,4933.00,617.00,278.00,258.00,394.00,247.00,26.00,31.00,APPROVED
MA: BOSTON,01/05/2007 05:51:00,,4928.00,620.00,276.00,255.00,400.00,250.00,26.00,32.00,APPROVED
MA: BOSTON,01/05/2007 06:51:00,,4932.00,616.00,277.00,259.00,397.00,255.00,26.00,32.00,APPROVED
MA: BOSTON,01/05/2007 07:51:00,,4951.00,619.00,275.00,261.00,399.00,250.00,27.00,32.00,APPROVED
MA: BOSTON,01/05/2007 08:51:00,,4947.00,623.00,277.00,256.00,399.00,251.00,27.00,30.00,APPROVED
MA: BOSTON,01/05/2007 09:52:00,,4916.00,615.00,274.00,258.00,397.00,252.00,27.00,32.00,APPROVED
MA: BOSTON,01/05/2007 10:52:00,,4903.00,612.00,274.00,255.00,402.00,251.00,26.00,31.00,APPROVED
MA: BOSTON,01/05/2007 11:52:00,,4877.00,610.00,271.00,252.00,393.00,252.00,26.00,31.00,APPROVED
MA: BOSTON,01/05/2007 12:52:00,,4837.00,606.00,270.00,253.00,392.00,246.00,26.00,30.00,APPROVED
