LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
MA: BOSTON,01/01/2020 00:52:00,,3032.00,1941.00,565.00,307.00,204.00,229.00,141.00,45.00,APPROVED
MA: BOSTON,01/01/2020 01:53:00,,3002.00,1937.00,557.00,303.00,203.00,228.00,142.00,46.00,APPROVED
MA: BOSTON,01/01/2020 02:53:00,,3010.00,1945.00,568.00,306.00,203.00,230.00,144.00,45.00,APPROVED
MA: BOSTON,01/01/2020 03:53:00,,3021.00,1942.00,573.00,307.00,202.00,233.00,145.00,45.00,APPROVED
MA: BOSTON,01/01/2020 04:53:00,,3006.00,1951.00,569.00,307.00,202.00,235.00,143.00,44.00,APPROVED
MA: BOSTON,01/01/2020 05:53:00,,3026.00,1967.00,563.00,314.00,202.00,232.00,145.00,46.00,APPROVED
MA: BOSTON,01/01/2020 06:54:00,,3053.00,1966.00,572.00,312.00,207.00,239.00,146.00,46.00,APPROVED
MA: BOSTON,01/01/2020 07:54:00,,3055.00,1980.00,571.00,315.00,205.00,237.00,144.00,46.00,APPROVED
MA: BOSTON,01/01/2020 08:54:00,,3041.00,1975.00,571.00,315.00,205.00,237.00,147.00,45.00,APPROVED
MA: BOSTON,01/01/2020 09:54:00,,3009.00,1970.00,572.00,309.00,206.00,236.00,147.00,47.00,APPROVED
MA: BOSTON,01/01/2020 10:54:00,,2997.00,1956.00,564.00,314.00,207.00,233.00,147.00,46.00,APPROVED
MA: BOSTON,01/01/2020 11:55:00,,3014.00,1974.00,568.00,312.00,207.00,233.00,146.00,47.00,APPROVED
MA: BOSTON,01/01/2020 12:55:00,,2994.00,1959.00,571.00,313.00,207.00,238.00,148.00,45.00,APPROVED
MA: BOSTON,01/01/2020 13:55:00,,2994.00,1961.00,564.00,314.00,202.00,238.00,148.00,44.00,APPROVED
MA: BOSTON,01/01/2020 14:55:00,,3005.00,1959.00,570.00,315.00,207.00,232.00,144.00,46.00,APPROVED
MA: BOSTON,01/01/2020 15:55:00,,3030.00,1963.00,569.00,310.00,206.00,235.00,142.00,47.00,APPROVED
MA: BOSTON,01/01/2020 16:56:00,,3024.00,1955.00,567.00,311.00,206.00,233.00,142.00,46.00,APPROVED
