LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
MA: BOSTON,01/01/2013 00:06:00,,2978.00,1889.00,560.00,290.00,197.00,219.00,150.00,41.00,APPROVED
MA: BOSTON,01/01/2013 01:06:00,,2991.00,1888.00,553.00,293.00,193.00,222.00,148.00,41.00,APPROVED
MA: BOSTON,01/01/2013 02:06:00,,3010.00,1907.00,561.00,297.00,198.00,223.00,149.00,41.00,APPROVED
MA: BOSTON,01/01/2013 03:07:00,,3021.00,1924.00,570.00,295.00,198.00,222.00,149.00,41.00,APPROVED
MA: BOSTON,01/01/2013 04:07:00,,3035.00,1926.00,566.00,297.00,202.00,228.00,149.00,41.00,APPROVED
MA: BOSTON,01/01/2013 05:07:00,,3047.00,1941.00,574.00,306.00,200.00,226.00,151.00,42.00,APPROVED
MA: BOSTON,01/01/2013 06:07:00,,3047.00,1939.00,569.00,299.00,202.00,224.00,152.00,42.00,APPROVED
MA: BOSTON,01/01/2013 07:08:00,,3044.00,1938.00,571.00,303.00,199.00,225.00,150.00,40.00,APPROVED
MA: BOSTON,01/01/2013 08:08:00,,3046.00,1920.00,568.00,299.00,200.00,223.00,150.00,42.00,APPROVED
MA: BOSTON,01/01/2013 09:08:00,,3049.00,1937.00,568.00,297.00,198.00,226.00,150.00,42.00,APPROVED
MA: BOSTON,01/01/2013 10:08:00,,3050.00,1940.00,564.00,300.00,203.00,225.00,151.00,41.00,APPROVED
MA: BOSTON,01/01/2013 11:09:00,,3055.00,1955.00,572.00,300.00,205.00,228.00,151.00,42.00,APPROVED
MA: BOSTON,01/01/2013 12:09:00,,3084.00,1975.00,578.00,308.00,205.00,229.00,152.00,44.00,APPROVED
MA: BOSTON,01/01/2013 13:09:00,,3099.00,1986.00,580.00,311.00,208.00,235.00,157.00,44.00,APPROVED
MA: BOSTON,01/01/2013 14:09:00,,3105.00,2014.00,584.00,317.00,205.00,236.00,159.00,41.00,APPROVED
MA: BOSTON,01/01/2013 15:10:00,,3119.00,2037.00,599.00,323.00,210.00,240.00,155.00,44.00,APPROVED
MA: BOSTON,01/01/2013 16:10:00,,3106.00,2039.00,597.00,321.00,208.00,242.00,158.00,45.00,APPROVED
MA: BOSTON,01/01/2013 17:10:00,,3074.00,2021.00,594.00,317.00,206.00,241.00,156.00,44.00,APPROVED
MA: BOSTON,01/01/2013 18:10:00,,3082.00,2000.00,588.00,315.00,207.00,236.00,158.00,43.00,APPROVED
MA: BOSTON,01/01/2013 19:11:00,,3073.00,2004.00,583.00,318.00,210.00,235.00,155.00,42.00,APPROVED
MA: BOSTON,01/01/2013 20:11:00,,3067.00,1994.00,587.00,315.00,208.00,234.00,157.00,42.00,APPROVED
MA: BOSTON,01/01/2013 21:11:00,,3057.00,1980.00,580.00,313.00,206.00,234.00,159.00,44.00,APPROVED
MA: BOSTON,01/01/2013 22:11:00,,3031.00,1962.00,579.00,311.00,203.00,231.00,156.00,42.00,APPROVED
MA: BOSTON,01/01/2013 23:12:00,,3036.00,1963.00,578.00,309.00,207.00,227.00,154.00,42.00,APPROVED
