LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
MA: BOSTON,01/01/2019 00:26:00,,3388.00,1989.00,567.00,308.00,199.00,225.00,144.00,45.00,APPROVED
MA: BOSTON,01/01/2019 01:26:00,,3431.00,2017.00,582.00,310.00,202.00,228.00,149.00,45.00,APPROVED
MA: BOSTON,01/01/2019 02:26:00,,3474.00,2062.00,590.00,323.00,205.00,232.00,148.00,45.00,APPROVED
MA: BOSTON,01/01/2019 03:26:00,,3509.00,2090.00,590.00,329.00,207.00,241.00,154.00,46.00,APPROVED
MA: BOSTON,01/01/2019 04:27:00,,3602.00,2181.00,608.00,340.00,209.00,245.00,155.00,47.00,APPROVED
MA: BOSTON,01/01/2019 05:27:00,,3723.00,2267.00,629.00,354.00,217.00,252.00,160.00,51.00,APPROVED
MA: BOSTON,01/01/2019 06:27:00,,3694.00,2248.00,628.00,355.00,215.00,254.00,157.00,47.00,APPROVED
MA: BOSTON,01/01/2019 07:27:00,,3692.00,2225.00,623.00,351.00,217.00,252.00,156.00,48.00,APPROVED
MA: BOSTON,01/01/2019 08:27:00,,3710.00,2236.00,630.00,353.00,213.00,249.00,156.00,47.00,APPROVED
MA: BOSTON,01/01/2019 09:28:00,,3528.00,2065.00,593.00,317.00,205.00,238.00,145.00,44.00,APPROVED
MA: BOSTON,01/01/2019 10:28:00,,3520.00,2068.00,587.00,312.00,202.00,235.00,146.00,44.00,APPROVED
MA: BOSTON,01/01/2019 11:28:00,,3476.00,2007.00,578.00,308.00,199.00,232.00,140.00,43.00,APPROVED
MA: BOSTON,01/01/2019 12:28:00,,3433.00,1978.00,564.00,302.00,199.00,230.00,138.00,41.00,APPROVED
MA: BOSTON,01/01/2019 13:28:00,,3441.00,1990.00,567.00,302.00,202.00,225.00,142.00,40.00,APPROVED
MA: BOSTON,01/01/2019 14:29:00,,3448.00,2016.00,571.00,303.00,203.00,227.00,144.00,40.00,APPROVED
MA: BOSTON,01/01/2019 15:29:00,,3474.00,2020.00,576.00,308.00,201.00,232.00,145.00,43.00,APPROVED
MA: BOSTON,01/01/2019 16:29:00,,3506.00,2048.00,575.00,314.00,201.00,230.00,149.00,43.00,APPROVED
MA: BOSTON,01/01/2019 17:29:00,,3515.00,2093.00,585.00,326.00,205.00,239.00,150.00,43.00,APPROVED
MA: BOSTON,01/01/2019 18:29:00,,3493.00,2065.00,592.00,321.00,208.00,241.00,149.00,42.00,APPROVED
MA: BOSTON,01/01/2019 19:30:00,,3486.00,2042.00,584.00,322.00,207.00,236.00,142.00,44.00,APPROVED
MA: BOSTON,01/01/2019 20:30:00,,3436.00,2012.00,584.00,305.00,202.00,237.00,143.00,43.00,APPROVED
MA: BOSTON,01/01/2019 21:30:00,,3410.00,1988.00,568.00,306.00,200.00,233.00,140.00,45.00,APPROVED
MA: BOSTON,01/01/2019 22:30:00,,3381.00,1990.00,566.00,308.00,197.00,228.00,148.00,44.00,APPROVED
MA: BOSTON,01/01/2019 23:30:00,,3352.00,1983.00,566.00,307.00,203.00,227.00,149.00,45.00,APPROVED
MA: BOSTON,01/02/2019 00:31:00,,3347.00,1976.00,560.00,309.00,197.00,229.00,147.00,45.00,APPROVED
MA: BOSTON,01/02/2019 01:31:00,,3348.00,1972.00,563.00,308.00,199.00,232.00,148.00,44.00,APPROVED
MA: BOSTON,01/02/2019 02:31:00,,3333.00,1967.00,566.00,308.00,199.00,225.00,148.00,45.00,APPROVED
MA: BOSTON,01/02/2019 03:31:00,,3323.00,1971.00,558.00,307.00,194.00,226.00,148.00,44.00,APPROVED
MA: BOSTON,01/02/2019 04:31:00,,3303.00,1962.00,560.00,305.00,196.00,226.00,148.00,43.00,APPROVED
MA: BOSTON,01/02/2019 05:32:00,,3271.00,1953.00,554.00,308.00,196.00,227.00,151.00,43.00,APPROVED
MA: BOSTON,01/02/2019 06:32:00,,3235.00,1941.00,547.00,302.00,195.00,229.00,151.00,42.00,APPROVED
MA: BOSTON,01/02/2019 07:32:00,,3233.00,1936.00,548.00,304.00,194.00,225.00,148.00,41.00,APPROVED
MA: BOSTON,01/02/2019 08:32:00,,3203.00,1922.00,548.00,302.00,196.00,226.00,147.00,42.00,APPROVED
MA: BOSTON,01/02/2019 09:32:00,,3209.00,1918.00,555.00,300.00,194.00,227.00,151.00,41.00,APPROVED
MA: BOSTON,01/02/2019 10:33:00,,3213.00,1927.00,547.00,297.00,196.00,224.00,150.00,40.00,APPROVED
MA: BOSTON,01/02/2019 11:33:00,,3199.00,1899.00,549.00,302.00,194.00,224.00,148.00,40.00,APPROVED
MA: BOSTON,01/02/2019 12:33:00,,3133.00,1876.00,543.00,295.00,190.00,219.00,144.00,40.00,APPROVED
