LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
MA: BOSTON,01/01/2016 00:38:00,,3005.00,1869.00,553.00,286.00,197.00,229.00,133.00,40.00,APPROVED
MA: BOSTON,01/01/2016 01:38:00,,3015.00,1868.00,551.00,286.00,195.00,229.00,137.00,40.00,APPROVED
MA: BOSTON,01/01/2016 02:39:00,,3000.00,1873.00,551.00,286.00,196.00,221.00,138.00,39.00,APPROVED
MA: BOSTON,01/01/2016 03:39:00,,3002.00,1869.00,552.00,287.00,194.00,221.00,139.00,40.00,APPROVED
MA: BOSTON,01/01/2016 04:39:00,,2995.00,1875.00,554.00,287.00,195.00,222.00,139.00,39.00,APPROVED
MA: BOSTON,01/01/2016 05:39:00,,2996.00,1874.00,553.00,286.00,199.00,222.00,143.00,39.00,APPROVED
MA: BOSTON,01/01/2016 06:39:00,,2995.00,1878.00,550.00,289.00,196.00,224.00,144.00,40.00,APPROVED
MA: BOSTON,01/01/2016 07:40:00,,3004.00,1884.00,554.00,291.00,198.00,219.00,138.00,40.00,APPROVED
MA: BOSTON,01/01/2016 08:40:00,,3006.00,1886.00,550.00,287.00,198.00,222.00,140.00,41.00,APPROVED
MA: BOSTON,01/01/2016 09:40:00,,3009.00,1885.00,553.00,290.00,201.00,219.00,144.00,40.00,APPROVED
MA: BOSTON,01/01/2016 10:40:00,,3009.00,1891.00,548.00,293.00,196.00,229.00,142.00,40.00,APPROVED
MA: BOSTON,01/01/2016 11:40:00,,3000.00,1883.00,558.00,292.00,195.00,222.00,144.00,40.00,APPROVED
MA: BOSTON,01/01/2016 12:41:00,,3017.00,1888.00,557.00,291.00,196.00,224.00,141.00,41.00,APPROVED
