LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
MT: KALISPELL,02/03/2017 17:18:00,,2410.00,1459.00,430.00,208.00,121.00,168.00,80.00,32.00,APPROVED
MT: KALISPELL,02/03/2017 18:18:00,,2422.00,1468.00,422.00,205.00,119.00,167.00,79.00,32.00,APPROVED
MT: KALISPELL,02/03/2017 19:18:00,,2411.00,1502.00,431.00,220.00,124.00,174.00,83.00,32.00,APPROVED
MT: KALISPELL,02/03/2017 20:19:00,,2441.00,1509.00,432.00,218.00,121.00,174.00,83.00,31.00,APPROVED
MT: KALISPELL,02/03/2017 21:19:00,,2931.00,1925.00,556.00,273.00,148.00,215.00,100.00,37.00,APPROVED
MT: KALISPELL,02/03/2017 22:19:00,,2960.00,1936.00,567.00,275.00,150.00,225.00,101.00,39.00,APPROVED
MT: KALISPELL,02/03/2017 23:19:00,,3147.00,2067.00,593.00,287.00,158.00,228.00,103.00,39.00,APPROVED
MT: KALISPELL,02/04/2017 00:19:00,,3193.00,2092.00,613.00,291.00,162.00,236.00,106.00,39.00,APPROVED
MT: KALISPELL,02/04/2017 01:20:00,,3091.00,2020.00,602.00,283.00,157.00,227.00,104.00,37.00,APPROVED
MT: KALISPELL,02/04/2017 02:20:00,,2670.00,1671.00,505.00,237.00,134.00,194.00,86.00,35.00,APPROVED
MT: KALISPELL,02/04/2017 03:20:00,,2420.00,1443.00,433.00,205.00,117.00,170.00,76.00,32.00,APPROVED
MT: KALISPELL,02/04/2017 04:20:00,,2498.00,1516.00,448.00,212.00,124.00,176.00,79.00,33.00,APPROVED
MT: KALISPELL,02/04/2017 05:20:00,,2740.00,1706.00,506.00,234.00,136.00,196.00,88.00,35.00,APPROVED
MT: KALISPELL,02/04/2017 06:21:00,,2967.00,1897.00,572.00,263.00,147.00,216.00,98.00,37.00,APPROVED
MT: KALISPELL,02/04/2017 07:21:00,,3071.00,2007.00,602.00,276.00,155.00,228.00,101.00,37.00,APPROVED
MT: KALISPELL,02/04/2017 08:21:00,,3101.00,2038.00,609.00,282.00,157.00,234.00,107.00,39.00,APPROVED
MT: KALISPELL,02/04/2017 09:21:00,,3131.00,2039.00,612.00,282.00,158.00,231.00,103.00,39.00,APPROVED
MT: KALISPELL,02/04/2017 10:21:00,,3158.00,2052.00,621.00,287.00,158.00,236.00,105.00,37.00,APPROVED
MT: KALISPELL,02/04/2017 11:22:00,,2907.00,1853.00,563.00,261.00,145.00,213.00,97.00,36.00,APPROVED
MT: KALISPELL,02/04/2017 12:22:00,,2522.00,1543.00,459.00,217.00,127.00,178.00,79.00,33.00,APPROVED
MT: KALISPELL,02/04/2017 13:22:00,,2269.00,1358.00,408.00,193.00,110.00,155.00,72.00,31.00,APPROVED
MT: KALISPELL,02/04/2017 14:22:00,,2270.00,1355.00,399.00,185.00,108.00,153.00,70.00,30.00,APPROVED
MT: KALISPELL,02/04/2017 15:22:00,,2210.00,1313.00,381.00,183.00,107.00,151.00,70.00,30.00,APPROVED
MT: KALISPELL,02/04/2017 16:23:00,,2146.00,1269.00,371.00,176.00,104.00,147.00,68.00,30.00,APPROVED
MT: KALISPELL,02/04/2017 17:23:00,,2104.00,1224.00,356.00,170.00,101.00,137.00,65.00,29.00,APPROVED
MT: KALISPELL,02/04/2017 18:23:00,,2082.00,1209.00,356.00,170.00,99.00,137.00,63.00,29.00,APPROVED
MT: KALISPELL,02/04/2017 19:23:00,,2150.00,1261.00,369.00,171.00,103.00,142.00,66.00,30.00,APPROVED
MT: KALISPELL,02/04/2017 20:23:00,,2268.00,1359.00,397.00,186.00,111.00,153.00,68.00,30.00,APPROVED
MT: KALISPELL,02/04/2017 21:24:00,,2223.00,1320.00,384.00,180.00,109.00,150.00,70.00,29.00,APPROVED
MT: KALISPELL,02/04/2017 22:24:00,,2300.00,1393.00,416.00,193.00,110.00,159.00,73.00,30.00,APPROVED
MT: KALISPELL,02/04/2017 23:24:00,,2416.00,1489.00,441.00,208.00,120.00,167.00,76.00,32.00,APPROVED
MT: KALISPELL,02/05/2017 00:24:00,,2379.00,1478.00,442.00,207.00,119.00,172.00,77.00,32.00,APPROVED
MT: KALISPELL,02/05/2017 01:24:00,,2189.00,1316.00,395.00,182.00,108.00,151.00,70.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 02:25:00,,2145.00,1266.00,373.00,177.00,105.00,146.00,65.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 03:25:00,,2129.00,1248.00,369.00,175.00,101.00,141.00,65.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 04:25:00,,2092.00,1220.00,361.00,167.00,101.00,141.00,64.00,29.00,APPROVED
MT: KALISPELL,02/05/2017 05:25:00,,2110.00,1236.00,371.00,175.00,102.00,143.00,64.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 06:25:00,,2096.00,1242.00,366.00,172.00,102.00,143.00,63.00,29.00,APPROVED
MT: KALISPELL,02/05/2017 07:26:00,,2081.00,1223.00,364.00,170.00,101.00,143.00,63.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 08:26:00,,2084.00,1222.00,368.00,169.00,102.00,143.00,62.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 09:26:00,,2123.00,1266.00,381.00,174.00,104.00,147.00,66.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 10:26:00,,2120.00,1262.00,379.00,176.00,103.00,150.00,66.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 11:26:00,,2136.00,1291.00,390.00,179.00,107.00,154.00,70.00,31.00,APPROVED
MT: KALISPELL,02/05/2017 12:26:00,,2135.00,1305.00,392.00,184.00,108.00,154.00,70.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 13:27:00,,2129.00,1307.00,399.00,185.00,110.00,159.00,70.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 14:27:00,,2184.00,1375.00,418.00,199.00,116.00,170.00,75.00,33.00,APPROVED
MT: KALISPELL,02/05/2017 15:27:00,,2240.00,1432.00,439.00,206.00,119.00,174.00,79.00,32.00,APPROVED
MT: KALISPELL,02/05/2017 16:27:00,,2279.00,1460.00,452.00,212.00,121.00,183.00,81.00,32.00,APPROVED
MT: KALISPELL,02/05/2017 17:28:00,,2311.00,1511.00,475.00,213.00,124.00,189.00,84.00,33.00,APPROVED
MT: KALISPELL,02/05/2017 18:28:00,,2226.00,1443.00,460.00,205.00,123.00,182.00,81.00,31.00,APPROVED
MT: KALISPELL,02/05/2017 19:28:00,,2112.00,1357.00,425.00,210.00,116.00,167.00,82.00,33.00,APPROVED
MT: KALISPELL,02/05/2017 20:28:00,,2015.00,1275.00,366.00,217.00,113.00,146.00,82.00,34.00,APPROVED
MT: KALISPELL,02/05/2017 21:28:00,,1867.00,1123.00,324.00,188.00,100.00,130.00,71.00,32.00,APPROVED
MT: KALISPELL,02/05/2017 22:29:00,,1810.00,1040.00,293.00,166.00,90.00,114.00,68.00,30.00,APPROVED
MT: KALISPELL,02/05/2017 23:29:00,,1773.00,1000.00,287.00,151.00,85.00,106.00,62.00,28.00,APPROVED
MT: KALISPELL,02/06/2017 00:29:00,,1808.00,1019.00,288.00,155.00,89.00,108.00,64.00,29.00,APPROVED
MT: KALISPELL,02/06/2017 01:29:00,,1956.00,1147.00,325.00,179.00,100.00,123.00,72.00,32.00,APPROVED
MT: KALISPELL,02/06/2017 02:29:00,,1987.00,1171.00,330.00,184.00,99.00,128.00,72.00,32.00,APPROVED
MT: KALISPELL,02/06/2017 03:30:00,,2195.00,1330.00,365.00,209.00,108.00,138.00,77.00,35.00,APPROVED
MT: KALISPELL,02/06/2017 04:30:00,,2155.00,1265.00,355.00,191.00,104.00,133.00,74.00,30.00,APPROVED
MT: KALISPELL,02/06/2017 05:30:00,,1972.00,1117.00,317.00,165.00,94.00,116.00,66.00,30.00,APPROVED
MT: KALISPELL,02/06/2017 06:30:00,,2001.00,1152.00,322.00,172.00,94.00,120.00,66.00,29.00,APPROVED
MT: KALISPELL,02/06/2017 07:30:00,,1886.00,1063.00,299.00,153.00,88.00,112.00,61.00,27.00,APPROVED
MT: KALISPELL,02/06/2017 08:31:00,,1837.00,1019.00,286.00,144.00,85.00,110.00,57.00,27.00,APPROVED
MT: KALISPELL,02/06/2017 09:31:00,,1818.00,1005.00,283.00,141.00,83.00,105.00,57.00,26.00,APPROVED
MT: KALISPELL,02/06/2017 10:31:00,,1911.00,1095.00,311.00,156.00,91.00,116.00,62.00,27.00,APPROVED
MT: KALISPELL,02/06/2017 11:31:00,,1854.00,1048.00,297.00,150.00,86.00,113.00,63.00,28.00,APPROVED
MT: KALISPELL,02/06/2017 12:31:00,,2061.00,1207.00,345.00,172.00,96.00,127.00,68.00,28.00,APPROVED
MT: KALISPELL,02/06/2017 13:31:00,,2206.00,1301.00,374.00,189.00,107.00,142.00,73.00,30.00,APPROVED
MT: KALISPELL,02/06/2017 14:32:00,,2187.00,1281.00,371.00,185.00,105.00,140.00,70.00,30.00,APPROVED
MT: KALISPELL,02/06/2017 15:32:00,,2296.00,1352.00,384.00,195.00,108.00,145.00,74.00,32.00,APPROVED
MT: KALISPELL,02/06/2017 16:32:00,,2008.00,1146.00,325.00,164.00,92.00,125.00,65.00,28.00,APPROVED
MT: KALISPELL,02/06/2017 17:32:00,,1865.00,1034.00,291.00,147.00,87.00,109.00,58.00,27.00,APPROVED
MT: KALISPELL,02/06/2017 18:32:00,,1831.00,1028.00,282.00,148.00,84.00,109.00,58.00,26.00,APPROVED
MT: KALISPELL,02/06/2017 19:33:00,,1831.00,1019.00,286.00,148.00,83.00,107.00,59.00,27.00,APPROVED
MT: KALISPELL,02/06/2017 20:33:00,,1833.00,1030.00,286.00,150.00,86.00,112.00,60.00,27.00,APPROVED
MT: KALISPELL,02/06/2017 21:33:00,,1857.00,1060.00,296.00,156.00,87.00,112.00,61.00,27.00,APPROVED
MT: KALISPELL,02/06/2017 22:33:00,,1869.00,1075.00,299.00,157.00,89.00,114.00,66.00,28.00,APPROVED
MT: KALISPELL,02/06/2017 23:33:00,,1866.00,1065.00,297.00,162.00,88.00,116.00,64.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 00:34:00,,1848.00,1046.00,298.00,159.00,90.00,115.00,65.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 01:34:00,,1851.00,1059.00,296.00,160.00,89.00,112.00,63.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 02:34:00,,1857.00,1057.00,293.00,158.00,89.00,111.00,62.00,27.00,APPROVED
MT: KALISPELL,02/07/2017 03:34:00,,1863.00,1073.00,296.00,159.00,86.00,115.00,64.00,27.00,APPROVED
MT: KALISPELL,02/07/2017 04:34:00,,1871.00,1081.00,301.00,162.00,89.00,114.00,64.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 05:35:00,,1890.00,1099.00,306.00,165.00,92.00,121.00,65.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 06:35:00,,1910.00,1127.00,315.00,171.00,94.00,124.00,67.00,30.00,APPROVED
MT: KALISPELL,02/07/2017 07:35:00,,1918.00,1140.00,318.00,178.00,94.00,126.00,70.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 08:35:00,,1930.00,1150.00,325.00,181.00,96.00,127.00,69.00,30.00,APPROVED
MT: KALISPELL,02/07/2017 09:35:00,,1945.00,1158.00,320.00,183.00,95.00,130.00,70.00,29.00,APPROVED
MT: KALISPELL,02/07/2017 10:36:00,,1923.00,1120.00,314.00,174.00,93.00,122.00,66.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 11:36:00,,1917.00,1146.00,316.00,179.00,94.00,125.00,67.00,30.00,APPROVED
MT: KALISPELL,02/07/2017 12:36:00,,1934.00,1160.00,325.00,181.00,96.00,128.00,70.00,31.00,APPROVED
MT: KALISPELL,02/07/2017 13:36:00,,1927.00,1183.00,327.00,188.00,97.00,130.00,70.00,30.00,APPROVED
MT: KALISPELL,02/07/2017 14:36:00,,1920.00,1152.00,320.00,179.00,94.00,126.00,70.00,29.00,APPROVED
MT: KALISPELL,02/07/2017 15:37:00,,1919.00,1133.00,319.00,173.00,94.00,123.00,67.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 16:37:00,,1907.00,1122.00,310.00,173.00,95.00,121.00,67.00,29.00,APPROVED
MT: KALISPELL,02/07/2017 17:37:00,,1914.00,1106.00,309.00,170.00,90.00,120.00,67.00,29.00,APPROVED
MT: KALISPELL,02/07/2017 18:37:00,,1910.00,1114.00,307.00,170.00,93.00,121.00,67.00,30.00,APPROVED
MT: KALISPELL,02/07/2017 19:37:00,,1893.00,1108.00,306.00,169.00,93.00,118.00,69.00,28.00,APPROVED
MT: KALISPELL,02/07/2017 20:38:00,,1865.00,1092.00,304.00,171.00,91.00,117.00,67.00,30.00,APPROVED
MT: KALISPELL,02/07/2017 21:38:00,,1894.00,1104.00,304.00,169.00,91.00,119.00,67.00,29.00,APPROVED
MT: KALISPELL,02/07/2017 22:38:00,,1864.00,1084.00,301.00,162.00,90.00,115.00,70.00,29.00,APPROVED
MT: KALISPELL,02/07/2017 23:38:00,,1875.00,1099.00,306.00,167.00,91.00,116.00,65.00,29.00,APPROVED
MT: KALISPELL,02/08/2017 00:38:00,,1891.00,1093.00,305.00,166.00,91.00,120.00,67.00,30.00,APPROVED
MT: KALISPELL,02/08/2017 01:39:00,,1890.00,1090.00,304.00,170.00,90.00,116.00,66.00,27.00,APPROVED
MT: KALISPELL,02/08/2017 02:39:00,,1876.00,1098.00,305.00,169.00,91.00,121.00,64.00,29.00,APPROVED
MT: KALISPELL,02/08/2017 03:39:00,,1908.00,1108.00,312.00,168.00,94.00,122.00,69.00,28.00,APPROVED
MT: KALISPELL,02/08/2017 04:39:00,,1936.00,1163.00,324.00,177.00,96.00,127.00,68.00,29.00,APPROVED
MT: KALISPELL,02/08/2017 05:39:00,,1976.00,1196.00,338.00,184.00,98.00,135.00,72.00,29.00,APPROVED
MT: KALISPELL,02/08/2017 06:40:00,,2004.00,1239.00,352.00,190.00,101.00,140.00,72.00,30.00,APPROVED
MT: KALISPELL,02/08/2017 07:40:00,,2009.00,1254.00,360.00,195.00,104.00,145.00,74.00,30.00,APPROVED
MT: KALISPELL,02/08/2017 08:40:00,,2024.00,1259.00,357.00,200.00,103.00,143.00,75.00,29.00,APPROVED
MT: KALISPELL,02/08/2017 09:40:00,,2026.00,1266.00,358.00,200.00,105.00,143.00,76.00,32.00,APPROVED
MT: KALISPELL,02/08/2017 10:40:00,,2049.00,1282.00,362.00,201.00,107.00,145.00,78.00,30.00,APPROVED
MT: KALISPELL,02/08/2017 11:41:00,,2051.00,1311.00,373.00,207.00,108.00,147.00,78.00,31.00,APPROVED
MT: KALISPELL,02/08/2017 12:41:00,,2085.00,1336.00,375.00,210.00,110.00,156.00,79.00,31.00,APPROVED
MT: KALISPELL,02/08/2017 13:41:00,,2089.00,1352.00,386.00,215.00,112.00,158.00,81.00,31.00,APPROVED
MT: KALISPELL,02/08/2017 14:41:00,,2122.00,1393.00,398.00,223.00,117.00,164.00,85.00,33.00,APPROVED
MT: KALISPELL,02/08/2017 15:41:00,,2153.00,1427.00,401.00,234.00,118.00,169.00,87.00,34.00,APPROVED
MT: KALISPELL,02/08/2017 16:42:00,,2150.00,1417.00,404.00,239.00,117.00,168.00,88.00,35.00,APPROVED
MT: KALISPELL,02/08/2017 17:42:00,,2150.00,1408.00,398.00,236.00,115.00,164.00,86.00,35.00,APPROVED
MT: KALISPELL,02/08/2017 19:42:00,,2031.00,1271.00,353.00,209.00,106.00,142.00,77.00,32.00,APPROVED
MT: KALISPELL,02/08/2017 20:42:00,,2015.00,1238.00,348.00,204.00,103.00,142.00,78.00,34.00,APPROVED
MT: KALISPELL,02/08/2017 21:43:00,,1998.00,1228.00,343.00,204.00,102.00,138.00,77.00,33.00,APPROVED
MT: KALISPELL,02/08/2017 22:43:00,,2020.00,1235.00,342.00,204.00,106.00,141.00,76.00,33.00,APPROVED
MT: KALISPELL,02/08/2017 23:43:00,,2092.00,1304.00,362.00,217.00,110.00,146.00,79.00,33.00,APPROVED
MT: KALISPELL,02/09/2017 00:43:00,,2164.00,1367.00,377.00,222.00,113.00,151.00,80.00,35.00,APPROVED
MT: KALISPELL,02/09/2017 01:43:00,,2179.00,1394.00,381.00,230.00,116.00,153.00,85.00,34.00,APPROVED
MT: KALISPELL,02/09/2017 02:44:00,,2141.00,1358.00,378.00,224.00,113.00,154.00,82.00,35.00,APPROVED
MT: KALISPELL,02/09/2017 03:44:00,,2180.00,1404.00,388.00,238.00,116.00,157.00,84.00,37.00,APPROVED
MT: KALISPELL,02/09/2017 04:44:00,,2192.00,1405.00,382.00,237.00,117.00,158.00,84.00,35.00,APPROVED
MT: KALISPELL,02/09/2017 05:44:00,,2194.00,1396.00,381.00,234.00,116.00,160.00,83.00,35.00,APPROVED
MT: KALISPELL,02/09/2017 06:44:00,,2144.00,1347.00,376.00,223.00,111.00,150.00,81.00,34.00,APPROVED
MT: KALISPELL,02/09/2017 07:45:00,,2261.00,1477.00,406.00,245.00,120.00,164.00,86.00,36.00,APPROVED
MT: KALISPELL,02/09/2017 08:45:00,,2339.00,1534.00,425.00,259.00,128.00,168.00,91.00,36.00,APPROVED
MT: KALISPELL,02/09/2017 09:45:00,,2397.00,1587.00,435.00,266.00,127.00,178.00,92.00,39.00,APPROVED
MT: KALISPELL,02/09/2017 10:45:00,,2481.00,1656.00,451.00,277.00,132.00,185.00,96.00,39.00,APPROVED
MT: KALISPELL,02/09/2017 11:45:00,,2544.00,1710.00,473.00,288.00,138.00,190.00,101.00,42.00,APPROVED
MT: KALISPELL,02/09/2017 12:46:00,,2590.00,1769.00,482.00,304.00,139.00,200.00,101.00,42.00,APPROVED
MT: KALISPELL,02/09/2017 13:46:00,,2490.00,1673.00,459.00,291.00,135.00,188.00,99.00,40.00,APPROVED
MT: KALISPELL,02/09/2017 14:46:00,,2375.00,1574.00,443.00,275.00,128.00,180.00,93.00,38.00,APPROVED
MT: KALISPELL,02/09/2017 15:46:00,,2359.00,1569.00,439.00,278.00,129.00,181.00,95.00,39.00,APPROVED
MT: KALISPELL,02/09/2017 16:46:00,,2259.00,1522.00,422.00,266.00,128.00,176.00,93.00,40.00,APPROVED
MT: KALISPELL,02/09/2017 17:47:00,,2164.00,1433.00,401.00,258.00,120.00,170.00,89.00,36.00,APPROVED
MT: KALISPELL,02/09/2017 18:47:00,,2069.00,1353.00,379.00,246.00,117.00,159.00,85.00,40.00,APPROVED
MT: KALISPELL,02/09/2017 19:47:00,,1952.00,1295.00,360.00,235.00,111.00,153.00,84.00,39.00,APPROVED
MT: KALISPELL,02/09/2017 20:47:00,,1878.00,1236.00,351.00,222.00,111.00,146.00,80.00,38.00,APPROVED
MT: KALISPELL,02/09/2017 21:47:00,,1889.00,1210.00,346.00,217.00,107.00,142.00,78.00,35.00,APPROVED
MT: KALISPELL,02/09/2017 22:48:00,,1884.00,1205.00,339.00,211.00,103.00,140.00,78.00,35.00,APPROVED
MT: KALISPELL,02/09/2017 23:48:00,,1878.00,1193.00,334.00,207.00,102.00,140.00,76.00,34.00,APPROVED
MT: KALISPELL,02/10/2017 00:48:00,,1752.00,1060.00,302.00,175.00,91.00,119.00,68.00,32.00,APPROVED
MT: KALISPELL,02/10/2017 01:48:00,,1795.00,1056.00,294.00,166.00,90.00,113.00,66.00,30.00,APPROVED
MT: KALISPELL,02/10/2017 02:48:00,,1752.00,1004.00,278.00,158.00,84.00,107.00,62.00,31.00,APPROVED
MT: KALISPELL,02/10/2017 03:49:00,,1642.00,920.00,257.00,139.00,80.00,97.00,59.00,28.00,APPROVED
MT: KALISPELL,02/10/2017 04:49:00,,1631.00,903.00,248.00,134.00,76.00,95.00,56.00,27.00,APPROVED
MT: KALISPELL,02/10/2017 05:49:00,,1623.00,908.00,253.00,137.00,75.00,94.00,56.00,26.00,APPROVED
MT: KALISPELL,02/10/2017 07:49:00,,1558.00,855.00,238.00,123.00,73.00,88.00,53.00,25.00,APPROVED
MT: KALISPELL,02/10/2017 08:50:00,,1573.00,856.00,238.00,125.00,70.00,88.00,54.00,24.00,APPROVED
MT: KALISPELL,02/10/2017 09:50:00,,1562.00,844.00,237.00,121.00,74.00,89.00,53.00,25.00,APPROVED
MT: KALISPELL,02/10/2017 10:50:00,,1552.00,836.00,236.00,119.00,72.00,85.00,52.00,26.00,APPROVED
MT: KALISPELL,02/10/2017 11:50:00,,1555.00,834.00,235.00,118.00,72.00,86.00,52.00,26.00,APPROVED
MT: KALISPELL,02/10/2017 13:51:00,,1548.00,815.00,229.00,115.00,69.00,86.00,51.00,24.00,APPROVED
MT: KALISPELL,02/10/2017 14:51:00,,1549.00,810.00,226.00,112.00,70.00,81.00,50.00,23.00,APPROVED
