LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
LA: BATON ROUGE,01/01/2020 00:15:00,38.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 01:15:00,38.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 02:15:00,40.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 03:15:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 04:16:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 05:16:00,40.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 06:16:00,38.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 07:16:00,41.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 08:16:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 09:17:00,41.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 10:17:00,40.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 11:17:00,40.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 12:17:00,41.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 13:17:00,42.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 14:18:00,40.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 15:18:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 16:18:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 17:18:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 18:19:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 19:19:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 20:19:00,39.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 21:19:00,38.00,,,,,,,,,APPROVED
LA: BATON ROUGE,01/01/2020 22:19:00,39.00,,,,,,,,,APPROVED
