LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
LA: BATON ROUGE,01/01/2016 00:42:00,,1581.00,890.00,273.00,132.00,78.00,101.00,58.00,33.00,APPROVED
LA: BATON ROUGE,01/01/2016 01:42:00,,1582.00,888.00,275.00,133.00,79.00,99.00,59.00,33.00,APPROVED
LA: BATON ROUGE,01/01/2016 02:42:00,,1602.00,898.00,272.00,135.00,81.00,101.00,59.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 03:42:00,,1617.00,902.00,276.00,132.00,79.00,101.00,57.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 04:43:00,,1623.00,910.00,280.00,139.00,79.00,104.00,59.00,33.00,APPROVED
LA: BATON ROUGE,01/01/2016 05:43:00,,1636.00,925.00,281.00,139.00,83.00,107.00,59.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 06:43:00,,1634.00,926.00,285.00,139.00,82.00,106.00,61.00,33.00,APPROVED
LA: BATON ROUGE,01/01/2016 07:43:00,,1642.00,929.00,287.00,137.00,83.00,105.00,62.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 08:44:00,,1767.00,1043.00,328.00,157.00,92.00,119.00,64.00,35.00,APPROVED
LA: BATON ROUGE,01/01/2016 09:44:00,,1858.00,1112.00,348.00,169.00,95.00,132.00,70.00,35.00,APPROVED
LA: BATON ROUGE,01/01/2016 10:44:00,,1737.00,1011.00,326.00,155.00,89.00,121.00,64.00,34.00,APPROVED
LA: BATON ROUGE,01/01/2016 11:44:00,,1659.00,952.00,297.00,141.00,83.00,112.00,60.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 12:45:00,,1631.00,944.00,297.00,139.00,82.00,110.00,60.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 13:45:00,,1605.00,906.00,285.00,136.00,80.00,107.00,58.00,30.00,APPROVED
LA: BATON ROUGE,01/01/2016 14:45:00,,1591.00,903.00,282.00,132.00,78.00,107.00,56.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 15:45:00,,1578.00,898.00,280.00,131.00,82.00,104.00,56.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 16:45:00,,1579.00,891.00,277.00,132.00,78.00,103.00,57.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 17:46:00,,1571.00,888.00,274.00,129.00,80.00,99.00,58.00,31.00,APPROVED
LA: BATON ROUGE,01/01/2016 18:46:00,,1573.00,881.00,274.00,130.00,80.00,101.00,57.00,31.00,APPROVED
LA: BATON ROUGE,01/01/2016 19:46:00,,1583.00,890.00,277.00,131.00,79.00,102.00,58.00,30.00,APPROVED
LA: BATON ROUGE,01/01/2016 20:46:00,,1592.00,894.00,282.00,134.00,81.00,101.00,57.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 21:47:00,,1600.00,898.00,284.00,133.00,79.00,102.00,57.00,31.00,APPROVED
LA: BATON ROUGE,01/01/2016 22:47:00,,1626.00,914.00,284.00,134.00,79.00,104.00,59.00,32.00,APPROVED
LA: BATON ROUGE,01/01/2016 23:47:00,,1614.00,907.00,279.00,136.00,80.00,106.00,58.00,31.00,APPROVED
LA: BATON ROUGE,01/02/2016 00:47:00,,1607.00,905.00,278.00,132.00,81.00,104.00,56.00,33.00,APPROVED
LA: BATON ROUGE,01/02/2016 01:48:00,,1597.00,904.00,283.00,134.00,78.00,103.00,57.00,31.00,APPROVED
LA: BATON ROUGE,01/02/2016 02:48:00,,1613.00,914.00,282.00,134.00,82.00,104.00,58.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 03:48:00,,1608.00,908.00,280.00,134.00,81.00,105.00,59.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 04:48:00,,1620.00,916.00,284.00,136.00,81.00,105.00,58.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 05:49:00,,1631.00,922.00,283.00,136.00,80.00,105.00,58.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 06:49:00,,1642.00,932.00,289.00,138.00,82.00,109.00,57.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 07:49:00,,1649.00,933.00,294.00,136.00,81.00,109.00,58.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 08:49:00,,1641.00,943.00,293.00,138.00,81.00,110.00,59.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 09:49:00,,1651.00,946.00,292.00,138.00,81.00,110.00,59.00,34.00,APPROVED
LA: BATON ROUGE,01/02/2016 10:50:00,,1661.00,948.00,298.00,140.00,84.00,114.00,61.00,33.00,APPROVED
LA: BATON ROUGE,01/02/2016 11:50:00,,1654.00,945.00,295.00,142.00,82.00,110.00,59.00,33.00,APPROVED
LA: BATON ROUGE,01/02/2016 12:50:00,,1644.00,933.00,297.00,139.00,82.00,111.00,59.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 13:50:00,,1649.00,946.00,292.00,138.00,82.00,111.00,57.00,33.00,APPROVED
LA: BATON ROUGE,01/02/2016 14:51:00,,1643.00,948.00,295.00,140.00,82.00,113.00,57.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 15:51:00,,1642.00,936.00,288.00,139.00,81.00,109.00,59.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 16:51:00,,1639.00,935.00,287.00,138.00,82.00,109.00,60.00,31.00,APPROVED
LA: BATON ROUGE,01/02/2016 17:51:00,,1638.00,923.00,290.00,139.00,83.00,109.00,60.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 18:52:00,,1634.00,934.00,285.00,138.00,82.00,109.00,61.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 19:52:00,,1632.00,920.00,282.00,136.00,82.00,106.00,59.00,33.00,APPROVED
LA: BATON ROUGE,01/02/2016 20:52:00,,1625.00,914.00,289.00,137.00,84.00,105.00,61.00,33.00,APPROVED
LA: BATON ROUGE,01/02/2016 21:52:00,,1640.00,913.00,287.00,138.00,81.00,104.00,60.00,34.00,APPROVED
LA: BATON ROUGE,01/02/2016 22:52:00,,1624.00,917.00,284.00,133.00,80.00,104.00,59.00,32.00,APPROVED
LA: BATON ROUGE,01/02/2016 23:53:00,,1636.00,905.00,280.00,133.00,84.00,105.00,58.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 00:53:00,,1641.00,921.00,281.00,138.00,80.00,102.00,58.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 01:53:00,,1658.00,929.00,288.00,140.00,84.00,103.00,60.00,34.00,APPROVED
LA: BATON ROUGE,01/03/2016 02:53:00,,1674.00,941.00,292.00,139.00,84.00,108.00,62.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 03:54:00,,1662.00,941.00,291.00,139.00,84.00,109.00,61.00,30.00,APPROVED
LA: BATON ROUGE,01/03/2016 04:54:00,,1662.00,950.00,292.00,142.00,86.00,108.00,59.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 05:54:00,,1661.00,960.00,297.00,140.00,84.00,108.00,61.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 06:54:00,,1679.00,954.00,297.00,140.00,85.00,108.00,59.00,31.00,APPROVED
LA: BATON ROUGE,01/03/2016 07:55:00,,1680.00,960.00,298.00,142.00,84.00,111.00,62.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 08:55:00,,1676.00,956.00,294.00,141.00,83.00,109.00,59.00,34.00,APPROVED
LA: BATON ROUGE,01/03/2016 09:55:00,,1677.00,950.00,298.00,139.00,83.00,109.00,61.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 10:55:00,,1677.00,954.00,296.00,140.00,83.00,106.00,60.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 11:55:00,,1666.00,955.00,294.00,139.00,84.00,110.00,60.00,34.00,APPROVED
LA: BATON ROUGE,01/03/2016 12:56:00,,1677.00,951.00,297.00,143.00,85.00,112.00,61.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 13:56:00,,1691.00,963.00,301.00,140.00,85.00,113.00,62.00,34.00,APPROVED
LA: BATON ROUGE,01/03/2016 14:56:00,,1713.00,972.00,310.00,145.00,87.00,112.00,62.00,32.00,APPROVED
LA: BATON ROUGE,01/03/2016 15:56:00,,1705.00,975.00,304.00,144.00,85.00,112.00,61.00,33.00,APPROVED
LA: BATON ROUGE,01/03/2016 16:57:00,,1694.00,966.00,299.00,147.00,85.00,113.00,61.00,33.00,APPROVED
