LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
LA: BATON ROUGE,03/20/2009 05:35:00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,APPROVED
LA: BATON ROUGE,03/21/2009 05:21:00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,APPROVED
LA: BATON ROUGE,10/15/2009 21:08:00,,2105.00,900.00,266.00,135.00,80.00,98.00,63.00,33.00,APPROVED
LA: BATON ROUGE,10/15/2009 22:08:00,,2120.00,896.00,264.00,136.00,82.00,98.00,63.00,34.00,APPROVED
LA: BATON ROUGE,10/15/2009 23:09:00,,2141.00,901.00,266.00,138.00,82.00,99.00,64.00,35.00,APPROVED
LA: BATON ROUGE,10/16/2009 00:09:00,,2140.00,903.00,267.00,141.00,83.00,96.00,65.00,35.00,APPROVED
LA: BATON ROUGE,10/16/2009 01:09:00,,2155.00,907.00,267.00,137.00,83.00,100.00,64.00,33.00,APPROVED
LA: BATON ROUGE,10/16/2009 02:09:00,,2151.00,903.00,264.00,139.00,83.00,100.00,65.00,35.00,APPROVED
LA: BATON ROUGE,10/16/2009 03:09:00,,2160.00,914.00,269.00,138.00,81.00,99.00,63.00,34.00,APPROVED
LA: BATON ROUGE,10/16/2009 04:10:00,,2169.00,918.00,271.00,141.00,84.00,100.00,63.00,35.00,APPROVED
LA: BATON ROUGE,10/16/2009 05:10:00,,2765.00,1303.00,355.00,206.00,105.00,136.00,79.00,43.00,APPROVED
LA: BATON ROUGE,10/16/2009 06:10:00,,2889.00,1377.00,388.00,228.00,117.00,151.00,86.00,47.00,APPROVED
LA: BATON ROUGE,10/16/2009 07:10:00,,2462.00,1129.00,330.00,187.00,98.00,128.00,76.00,41.00,APPROVED
LA: BATON ROUGE,10/16/2009 08:10:00,,2381.00,1067.00,307.00,174.00,91.00,116.00,71.00,40.00,APPROVED
LA: BATON ROUGE,10/16/2009 09:11:00,,2342.00,1049.00,303.00,176.00,94.00,119.00,72.00,39.00,APPROVED
LA: BATON ROUGE,10/16/2009 10:11:00,,2302.00,1022.00,304.00,167.00,94.00,117.00,70.00,38.00,APPROVED
LA: BATON ROUGE,10/16/2009 11:11:00,,2321.00,1016.00,299.00,164.00,89.00,115.00,67.00,37.00,APPROVED
LA: BATON ROUGE,10/16/2009 12:11:00,,2300.00,995.00,290.00,161.00,88.00,114.00,66.00,36.00,APPROVED
LA: BATON ROUGE,10/16/2009 13:11:00,,2298.00,998.00,294.00,155.00,88.00,111.00,66.00,35.00,APPROVED
LA: BATON ROUGE,10/16/2009 14:12:00,,2293.00,981.00,288.00,155.00,89.00,113.00,64.00,35.00,APPROVED
LA: BATON ROUGE,10/16/2009 15:12:00,,2281.00,987.00,291.00,153.00,88.00,107.00,64.00,34.00,APPROVED
