LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
AZ: PHOENIX,03/23/2007 19:08:00,,4611.00,595.00,248.00,282.00,344.00,256.00,27.00,39.00,APPROVED
AZ: PHOENIX,03/23/2007 20:08:00,,4737.00,612.00,264.00,279.00,362.00,261.00,26.00,36.00,APPROVED
AZ: PHOENIX,03/23/2007 21:08:00,,4717.00,604.00,260.00,281.00,356.00,262.00,28.00,36.00,APPROVED
AZ: PHOENIX,03/23/2007 22:08:00,,4771.00,614.00,260.00,288.00,366.00,269.00,28.00,37.00,APPROVED
AZ: PHOENIX,03/23/2007 23:09:00,,4782.00,614.00,267.00,288.00,360.00,264.00,28.00,37.00,APPROVED
AZ: PHOENIX,03/24/2007 00:09:00,,4785.00,614.00,265.00,284.00,364.00,268.00,27.00,37.00,APPROVED
AZ: PHOENIX,03/24/2007 01:09:00,,4788.00,611.00,266.00,285.00,371.00,269.00,27.00,36.00,APPROVED
AZ: PHOENIX,03/24/2007 02:09:00,,4777.00,615.00,263.00,281.00,367.00,266.00,27.00,38.00,APPROVED
AZ: PHOENIX,03/24/2007 03:09:00,,4792.00,604.00,264.00,286.00,361.00,263.00,28.00,37.00,APPROVED
AZ: PHOENIX,03/24/2007 04:10:00,,4796.00,614.00,267.00,283.00,362.00,261.00,27.00,36.00,APPROVED
AZ: PHOENIX,03/24/2007 05:10:00,,4799.00,612.00,266.00,282.00,364.00,263.00,25.00,37.00,APPROVED
AZ: PHOENIX,03/24/2007 06:10:00,,4785.00,612.00,262.00,286.00,363.00,266.00,26.00,38.00,APPROVED
AZ: PHOENIX,03/24/2007 07:10:00,,4827.00,614.00,263.00,290.00,373.00,262.00,27.00,38.00,APPROVED
AZ: PHOENIX,03/24/2007 08:10:00,,4834.00,617.00,265.00,294.00,373.00,269.00,26.00,37.00,APPROVED
AZ: PHOENIX,03/24/2007 09:11:00,,4853.00,627.00,267.00,292.00,371.00,266.00,26.00,37.00,APPROVED
AZ: PHOENIX,03/24/2007 10:11:00,,4862.00,628.00,271.00,296.00,372.00,268.00,27.00,38.00,APPROVED
AZ: PHOENIX,03/24/2007 11:11:00,,4824.00,615.00,269.00,292.00,369.00,266.00,27.00,38.00,APPROVED
AZ: PHOENIX,03/24/2007 12:11:00,,4843.00,622.00,266.00,296.00,372.00,264.00,27.00,39.00,APPROVED
AZ: PHOENIX,03/24/2007 13:11:00,,4821.00,620.00,268.00,296.00,372.00,266.00,27.00,36.00,APPROVED
