LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
AZ: PHOENIX,01/01/2012 00:39:00,,3319.00,1971.00,587.00,305.00,203.00,230.00,144.00,43.00,APPROVED
AZ: PHOENIX,01/01/2012 01:40:00,,3286.00,1946.00,586.00,297.00,194.00,232.00,143.00,41.00,APPROVED
AZ: PHOENIX,01/01/2012 02:40:00,,3262.00,1923.00,594.00,292.00,194.00,239.00,134.00,42.00,APPROVED
AZ: PHOENIX,01/01/2012 03:40:00,,3355.00,2003.00,615.00,301.00,199.00,248.00,134.00,43.00,APPROVED
AZ: PHOENIX,01/01/2012 04:40:00,,3517.00,2118.00,650.00,314.00,208.00,261.00,130.00,45.00,APPROVED
AZ: PHOENIX,01/01/2012 05:41:00,,3612.00,2194.00,663.00,325.00,212.00,273.00,138.00,48.00,APPROVED
AZ: PHOENIX,01/01/2012 06:41:00,,3674.00,2265.00,679.00,346.00,211.00,279.00,145.00,49.00,APPROVED
AZ: PHOENIX,01/01/2012 07:41:00,,3785.00,2381.00,708.00,363.00,226.00,288.00,151.00,48.00,APPROVED
AZ: PHOENIX,01/01/2012 08:41:00,,3864.00,2512.00,758.00,396.00,241.00,314.00,163.00,53.00,APPROVED
AZ: PHOENIX,01/01/2012 09:42:00,,3722.00,2493.00,779.00,391.00,242.00,319.00,166.00,56.00,APPROVED
AZ: PHOENIX,01/01/2012 10:42:00,,3540.00,2396.00,786.00,372.00,240.00,321.00,163.00,57.00,APPROVED
AZ: PHOENIX,01/01/2012 11:42:00,,3550.00,2297.00,733.00,359.00,224.00,297.00,155.00,55.00,APPROVED
AZ: PHOENIX,01/01/2012 12:42:00,,3693.00,2260.00,674.00,334.00,213.00,261.00,149.00,49.00,APPROVED
AZ: PHOENIX,01/01/2012 13:42:00,,3931.00,2324.00,643.00,328.00,206.00,242.00,148.00,51.00,APPROVED
