LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
AZ: PHOENIX,01/01/2015 00:11:00,,3850.00,2183.00,606.00,321.00,198.00,234.00,144.00,42.00,APPROVED
AZ: PHOENIX,01/01/2015 01:12:00,,3838.00,2182.00,594.00,318.00,198.00,231.00,143.00,43.00,APPROVED
AZ: PHOENIX,01/01/2015 02:12:00,,3857.00,2186.00,603.00,321.00,199.00,233.00,143.00,42.00,APPROVED
AZ: PHOENIX,01/01/2015 03:12:00,,3891.00,2223.00,607.00,327.00,202.00,231.00,144.00,43.00,APPROVED
AZ: PHOENIX,01/01/2015 04:12:00,,3925.00,2236.00,607.00,332.00,204.00,236.00,146.00,42.00,APPROVED
AZ: PHOENIX,01/01/2015 05:12:00,,4040.00,2321.00,614.00,339.00,206.00,241.00,152.00,44.00,APPROVED
AZ: PHOENIX,01/01/2015 06:13:00,,4345.00,2525.00,670.00,384.00,222.00,264.00,160.00,48.00,APPROVED
AZ: PHOENIX,01/01/2015 07:13:00,,4273.00,2480.00,666.00,380.00,217.00,259.00,160.00,44.00,APPROVED
AZ: PHOENIX,01/01/2015 08:13:00,,4085.00,2331.00,619.00,347.00,209.00,244.00,151.00,44.00,APPROVED
AZ: PHOENIX,01/01/2015 09:13:00,,4024.00,2275.00,602.00,334.00,202.00,238.00,149.00,42.00,APPROVED
AZ: PHOENIX,01/01/2015 10:14:00,,4013.00,2261.00,605.00,335.00,201.00,231.00,146.00,41.00,APPROVED
AZ: PHOENIX,01/01/2015 11:14:00,,4026.00,2268.00,599.00,331.00,199.00,233.00,149.00,40.00,APPROVED
AZ: PHOENIX,01/01/2015 12:14:00,,4025.00,2267.00,602.00,331.00,204.00,230.00,148.00,43.00,APPROVED
AZ: PHOENIX,01/01/2015 13:14:00,,4023.00,2263.00,599.00,329.00,202.00,230.00,150.00,43.00,APPROVED
AZ: PHOENIX,01/01/2015 14:14:00,,4008.00,2264.00,600.00,329.00,201.00,232.00,149.00,41.00,APPROVED
AZ: PHOENIX,01/01/2015 15:15:00,,4008.00,2260.00,608.00,331.00,204.00,230.00,147.00,41.00,APPROVED
AZ: PHOENIX,01/01/2015 16:15:00,,3983.00,2247.00,600.00,332.00,201.00,235.00,149.00,42.00,APPROVED
AZ: PHOENIX,01/01/2015 17:15:00,,3926.00,2231.00,604.00,332.00,199.00,230.00,148.00,41.00,APPROVED
AZ: PHOENIX,01/01/2015 18:15:00,,3822.00,2187.00,604.00,320.00,199.00,236.00,145.00,43.00,APPROVED
AZ: PHOENIX,01/01/2015 19:15:00,,3699.00,2117.00,598.00,311.00,197.00,230.00,143.00,41.00,APPROVED
AZ: PHOENIX,01/01/2015 20:16:00,,3696.00,2111.00,592.00,315.00,196.00,231.00,138.00,41.00,APPROVED
AZ: PHOENIX,01/01/2015 21:16:00,,3663.00,2084.00,589.00,313.00,198.00,234.00,137.00,39.00,APPROVED
AZ: PHOENIX,01/01/2015 22:16:00,,3546.00,2025.00,587.00,300.00,196.00,228.00,133.00,41.00,APPROVED
AZ: PHOENIX,01/01/2015 23:16:00,,3544.00,2029.00,576.00,298.00,196.00,228.00,133.00,40.00,APPROVED
AZ: PHOENIX,01/02/2015 00:17:00,,3626.00,2070.00,581.00,300.00,197.00,228.00,136.00,40.00,APPROVED
AZ: PHOENIX,01/02/2015 01:17:00,,3676.00,2069.00,581.00,303.00,197.00,227.00,139.00,39.00,APPROVED
AZ: PHOENIX,01/02/2015 02:17:00,,3729.00,2092.00,579.00,307.00,197.00,228.00,138.00,40.00,APPROVED
AZ: PHOENIX,01/02/2015 03:17:00,,3808.00,2141.00,584.00,308.00,195.00,228.00,137.00,41.00,APPROVED
AZ: PHOENIX,01/02/2015 04:17:00,,3861.00,2169.00,588.00,316.00,194.00,226.00,143.00,40.00,APPROVED
AZ: PHOENIX,01/02/2015 05:18:00,,3910.00,2217.00,594.00,324.00,200.00,230.00,142.00,41.00,APPROVED
AZ: PHOENIX,01/02/2015 06:18:00,,3983.00,2240.00,603.00,326.00,201.00,234.00,148.00,41.00,APPROVED
AZ: PHOENIX,01/02/2015 07:18:00,,4027.00,2292.00,609.00,337.00,202.00,235.00,147.00,43.00,APPROVED
AZ: PHOENIX,01/02/2015 08:18:00,,4078.00,2332.00,615.00,346.00,204.00,238.00,150.00,44.00,APPROVED
