LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
AZ: PHOENIX,01/12/2016 21:59:00,,2987.00,1627.00,489.00,251.00,174.00,198.00,124.00,36.00,APPROVED
AZ: PHOENIX,01/12/2016 23:00:00,,2488.00,1393.00,465.00,238.00,172.00,201.00,119.00,36.00,APPROVED
AZ: PHOENIX,01/13/2016 00:00:00,,2298.00,1297.00,456.00,231.00,168.00,196.00,115.00,35.00,APPROVED
AZ: PHOENIX,01/13/2016 01:00:00,,2367.00,1337.00,456.00,237.00,169.00,198.00,116.00,35.00,APPROVED
AZ: PHOENIX,01/13/2016 02:00:00,,2619.00,1445.00,468.00,241.00,169.00,200.00,110.00,36.00,APPROVED
AZ: PHOENIX,01/13/2016 03:00:00,,2789.00,1523.00,477.00,241.00,171.00,204.00,106.00,36.00,APPROVED
AZ: PHOENIX,01/13/2016 04:01:00,,2905.00,1579.00,489.00,250.00,172.00,203.00,118.00,36.00,APPROVED
AZ: PHOENIX,01/13/2016 05:01:00,,2964.00,1621.00,491.00,254.00,175.00,201.00,120.00,36.00,APPROVED
AZ: PHOENIX,01/13/2016 06:01:00,,3026.00,1654.00,500.00,257.00,177.00,200.00,124.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 07:01:00,,3054.00,1667.00,497.00,256.00,180.00,203.00,125.00,36.00,APPROVED
AZ: PHOENIX,01/13/2016 08:01:00,,3123.00,1712.00,511.00,267.00,180.00,204.00,127.00,38.00,APPROVED
AZ: PHOENIX,01/13/2016 09:02:00,,3147.00,1707.00,512.00,267.00,179.00,204.00,130.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 10:02:00,,3181.00,1756.00,511.00,268.00,179.00,204.00,129.00,38.00,APPROVED
AZ: PHOENIX,01/13/2016 11:02:00,,3216.00,1756.00,513.00,271.00,181.00,207.00,131.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 12:02:00,,3225.00,1757.00,517.00,274.00,180.00,208.00,131.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 13:02:00,,3252.00,1767.00,515.00,273.00,182.00,213.00,135.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 14:03:00,,3272.00,1787.00,525.00,273.00,181.00,208.00,132.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 15:03:00,,3296.00,1801.00,522.00,274.00,181.00,209.00,133.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 16:03:00,,3241.00,1769.00,520.00,273.00,183.00,206.00,130.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 17:03:00,,3081.00,1679.00,506.00,266.00,179.00,205.00,124.00,38.00,APPROVED
AZ: PHOENIX,01/13/2016 18:03:00,,2938.00,1598.00,497.00,254.00,174.00,208.00,111.00,35.00,APPROVED
AZ: PHOENIX,01/13/2016 19:04:00,,2733.00,1501.00,478.00,249.00,172.00,211.00,108.00,37.00,APPROVED
AZ: PHOENIX,01/13/2016 20:04:00,,2572.00,1421.00,475.00,242.00,171.00,206.00,111.00,36.00,APPROVED
AZ: PHOENIX,01/13/2016 21:04:00,,2465.00,1375.00,474.00,238.00,172.00,206.00,112.00,35.00,APPROVED
AZ: PHOENIX,01/13/2016 22:04:00,,2337.00,1309.00,458.00,234.00,170.00,200.00,114.00,36.00,APPROVED
AZ: PHOENIX,01/13/2016 23:04:00,,2247.00,1270.00,451.00,231.00,167.00,199.00,115.00,37.00,APPROVED
AZ: PHOENIX,01/14/2016 00:05:00,,2243.00,1270.00,452.00,234.00,169.00,201.00,116.00,34.00,APPROVED
AZ: PHOENIX,01/14/2016 01:05:00,,2368.00,1330.00,468.00,235.00,171.00,197.00,116.00,36.00,APPROVED
AZ: PHOENIX,01/14/2016 02:05:00,,2622.00,1455.00,480.00,242.00,171.00,204.00,112.00,36.00,APPROVED
AZ: PHOENIX,01/14/2016 03:05:00,,2794.00,1543.00,484.00,247.00,176.00,207.00,111.00,37.00,APPROVED
AZ: PHOENIX,01/14/2016 04:05:00,,2951.00,1604.00,495.00,256.00,175.00,208.00,119.00,35.00,APPROVED
AZ: PHOENIX,01/14/2016 05:06:00,,3030.00,1657.00,501.00,257.00,179.00,206.00,121.00,37.00,APPROVED
AZ: PHOENIX,01/14/2016 06:06:00,,3078.00,1674.00,502.00,261.00,177.00,205.00,124.00,36.00,APPROVED
AZ: PHOENIX,01/14/2016 07:06:00,,3117.00,1691.00,504.00,259.00,178.00,206.00,123.00,36.00,APPROVED
AZ: PHOENIX,01/14/2016 08:06:00,,3134.00,1721.00,515.00,261.00,179.00,205.00,126.00,36.00,APPROVED
AZ: PHOENIX,01/14/2016 09:07:00,,3203.00,1758.00,514.00,268.00,181.00,207.00,127.00,38.00,APPROVED
AZ: PHOENIX,01/14/2016 10:07:00,,3261.00,1785.00,526.00,273.00,183.00,211.00,131.00,36.00,APPROVED
AZ: PHOENIX,01/14/2016 11:07:00,,3315.00,1801.00,526.00,278.00,186.00,211.00,130.00,37.00,APPROVED
AZ: PHOENIX,01/14/2016 12:07:00,,3335.00,1839.00,535.00,283.00,183.00,216.00,132.00,39.00,APPROVED
AZ: PHOENIX,01/14/2016 13:07:00,,3341.00,1829.00,533.00,281.00,187.00,212.00,136.00,38.00,APPROVED
AZ: PHOENIX,01/14/2016 14:08:00,,3372.00,1849.00,533.00,283.00,185.00,213.00,133.00,37.00,APPROVED
AZ: PHOENIX,01/14/2016 15:08:00,,3387.00,1856.00,533.00,278.00,185.00,215.00,135.00,39.00,APPROVED
AZ: PHOENIX,01/14/2016 16:08:00,,3327.00,1814.00,527.00,276.00,187.00,215.00,133.00,38.00,APPROVED
AZ: PHOENIX,01/14/2016 17:08:00,,3206.00,1739.00,526.00,268.00,182.00,215.00,124.00,36.00,APPROVED
AZ: PHOENIX,01/14/2016 18:08:00,,3070.00,1676.00,517.00,261.00,178.00,217.00,115.00,37.00,APPROVED
AZ: PHOENIX,01/14/2016 19:09:00,,2847.00,1573.00,500.00,250.00,177.00,218.00,106.00,37.00,APPROVED
AZ: PHOENIX,01/14/2016 20:09:00,,2691.00,1501.00,491.00,246.00,177.00,214.00,113.00,38.00,APPROVED
AZ: PHOENIX,01/14/2016 21:09:00,,2570.00,1437.00,484.00,248.00,176.00,212.00,112.00,37.00,APPROVED
AZ: PHOENIX,01/14/2016 22:09:00,,2410.00,1361.00,467.00,240.00,174.00,205.00,112.00,35.00,APPROVED
AZ: PHOENIX,01/14/2016 23:09:00,,2440.00,1364.00,465.00,237.00,170.00,201.00,115.00,36.00,APPROVED
AZ: PHOENIX,01/15/2016 00:10:00,,2545.00,1428.00,478.00,248.00,175.00,207.00,115.00,36.00,APPROVED
AZ: PHOENIX,01/15/2016 01:10:00,,2597.00,1452.00,478.00,246.00,171.00,208.00,115.00,37.00,APPROVED
AZ: PHOENIX,01/15/2016 02:10:00,,2787.00,1536.00,493.00,252.00,171.00,210.00,108.00,38.00,APPROVED
AZ: PHOENIX,01/15/2016 03:10:00,,2926.00,1596.00,494.00,253.00,177.00,209.00,112.00,36.00,APPROVED
AZ: PHOENIX,01/15/2016 04:10:00,,2999.00,1637.00,501.00,257.00,180.00,210.00,118.00,36.00,APPROVED
AZ: PHOENIX,01/15/2016 05:11:00,,3076.00,1678.00,507.00,262.00,179.00,208.00,121.00,36.00,APPROVED
AZ: PHOENIX,01/15/2016 06:11:00,,3126.00,1704.00,511.00,264.00,179.00,209.00,128.00,37.00,APPROVED
AZ: PHOENIX,01/15/2016 07:11:00,,3185.00,1728.00,513.00,269.00,179.00,211.00,125.00,37.00,APPROVED
AZ: PHOENIX,01/15/2016 08:11:00,,3212.00,1754.00,518.00,273.00,183.00,208.00,127.00,37.00,APPROVED
AZ: PHOENIX,01/15/2016 09:11:00,,3220.00,1759.00,522.00,270.00,184.00,210.00,128.00,36.00,APPROVED
AZ: PHOENIX,01/15/2016 10:12:00,,3235.00,1770.00,522.00,269.00,185.00,209.00,130.00,37.00,APPROVED
AZ: PHOENIX,01/15/2016 11:12:00,,3227.00,1762.00,518.00,273.00,181.00,208.00,128.00,37.00,APPROVED
AZ: PHOENIX,01/15/2016 12:12:00,,3233.00,1766.00,525.00,273.00,185.00,212.00,127.00,37.00,APPROVED
AZ: PHOENIX,01/15/2016 13:12:00,,3257.00,1785.00,525.00,277.00,184.00,214.00,131.00,36.00,APPROVED
AZ: PHOENIX,01/15/2016 14:12:00,,3263.00,1787.00,524.00,274.00,180.00,212.00,127.00,39.00,APPROVED
AZ: PHOENIX,01/15/2016 14:52:00,,3271.00,1780.00,519.00,272.00,179.00,209.00,130.00,37.00,APPROVED
AZ: PHOENIX,01/15/2016 15:59:00,,3349.00,1870.00,543.00,295.00,188.00,223.00,134.00,40.00,APPROVED
AZ: PHOENIX,01/15/2016 16:59:00,,3353.00,1934.00,580.00,308.00,197.00,243.00,138.00,41.00,APPROVED
AZ: PHOENIX,01/15/2016 17:59:00,,3131.00,1830.00,573.00,296.00,194.00,242.00,129.00,42.00,APPROVED
AZ: PHOENIX,01/15/2016 18:59:00,,3025.00,1774.00,563.00,282.00,192.00,239.00,127.00,42.00,APPROVED
AZ: PHOENIX,01/15/2016 19:59:00,,2859.00,1663.00,551.00,273.00,185.00,241.00,117.00,41.00,APPROVED
AZ: PHOENIX,01/15/2016 21:00:00,,2672.00,1572.00,540.00,264.00,179.00,235.00,118.00,39.00,APPROVED
AZ: PHOENIX,01/15/2016 22:00:00,,2727.00,1594.00,540.00,269.00,188.00,237.00,120.00,40.00,APPROVED
AZ: PHOENIX,01/15/2016 23:00:00,,2840.00,1653.00,548.00,273.00,189.00,239.00,121.00,39.00,APPROVED
