LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
AZ: PHOENIX,01/01/2014 00:02:00,,3397.00,1948.00,559.00,298.00,194.00,221.00,140.00,40.00,APPROVED
AZ: PHOENIX,01/01/2014 01:02:00,,3283.00,1869.00,559.00,286.00,191.00,220.00,136.00,39.00,APPROVED
AZ: PHOENIX,01/01/2014 02:02:00,,3180.00,1825.00,548.00,278.00,189.00,222.00,131.00,40.00,APPROVED
AZ: PHOENIX,01/01/2014 03:02:00,,3266.00,1887.00,568.00,276.00,189.00,230.00,125.00,38.00,APPROVED
AZ: PHOENIX,01/01/2014 04:03:00,,3405.00,1948.00,587.00,287.00,195.00,236.00,124.00,39.00,APPROVED
AZ: PHOENIX,01/01/2014 05:03:00,,3542.00,2078.00,610.00,312.00,204.00,246.00,137.00,43.00,APPROVED
AZ: PHOENIX,01/01/2014 06:03:00,,3641.00,2181.00,630.00,333.00,208.00,256.00,142.00,43.00,APPROVED
AZ: PHOENIX,01/01/2014 07:03:00,,3790.00,2340.00,663.00,363.00,220.00,269.00,154.00,46.00,APPROVED
AZ: PHOENIX,01/01/2014 08:03:00,,3885.00,2460.00,705.00,394.00,229.00,287.00,165.00,48.00,APPROVED
AZ: PHOENIX,01/01/2014 09:04:00,,3944.00,2598.00,756.00,427.00,247.00,317.00,175.00,52.00,APPROVED
AZ: PHOENIX,01/01/2014 10:04:00,,3830.00,2618.00,796.00,429.00,248.00,329.00,181.00,57.00,APPROVED
AZ: PHOENIX,01/01/2014 11:04:00,,3726.00,2486.00,788.00,404.00,245.00,323.00,175.00,55.00,APPROVED
AZ: PHOENIX,01/01/2014 12:04:00,,3849.00,2427.00,720.00,381.00,233.00,293.00,166.00,53.00,APPROVED
AZ: PHOENIX,01/01/2014 13:04:00,,4073.00,2410.00,670.00,356.00,219.00,256.00,156.00,48.00,APPROVED
AZ: PHOENIX,01/01/2014 14:05:00,,4183.00,2392.00,644.00,345.00,211.00,242.00,155.00,50.00,APPROVED
AZ: PHOENIX,01/01/2014 15:05:00,,4244.00,2424.00,648.00,346.00,208.00,244.00,152.00,48.00,APPROVED
AZ: PHOENIX,01/01/2014 16:05:00,,4191.00,2399.00,638.00,335.00,207.00,243.00,149.00,46.00,APPROVED
AZ: PHOENIX,01/01/2014 17:05:00,,3962.00,2252.00,630.00,314.00,201.00,239.00,136.00,45.00,APPROVED
AZ: PHOENIX,01/01/2014 18:06:00,,3624.00,2084.00,613.00,296.00,202.00,242.00,129.00,44.00,APPROVED
AZ: PHOENIX,01/01/2014 19:06:00,,3336.00,1937.00,597.00,282.00,195.00,235.00,128.00,43.00,APPROVED
AZ: PHOENIX,01/01/2014 20:06:00,,3162.00,1823.00,576.00,273.00,188.00,228.00,130.00,43.00,APPROVED
AZ: PHOENIX,01/01/2014 21:06:00,,2968.00,1751.00,562.00,267.00,186.00,221.00,130.00,41.00,APPROVED
AZ: PHOENIX,01/01/2014 22:06:00,,2967.00,1731.00,552.00,267.00,185.00,219.00,135.00,41.00,APPROVED
AZ: PHOENIX,01/01/2014 23:07:00,,3273.00,1899.00,570.00,279.00,190.00,216.00,142.00,43.00,APPROVED
AZ: PHOENIX,01/02/2014 00:07:00,,3266.00,1875.00,563.00,282.00,193.00,219.00,140.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 01:07:00,,3104.00,1796.00,561.00,270.00,190.00,215.00,136.00,40.00,APPROVED
AZ: PHOENIX,01/02/2014 02:07:00,,3314.00,1897.00,565.00,278.00,185.00,222.00,129.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 03:07:00,,3514.00,1992.00,582.00,285.00,192.00,227.00,127.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 04:08:00,,3651.00,2046.00,586.00,286.00,190.00,228.00,123.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 05:08:00,,3743.00,2103.00,592.00,298.00,197.00,226.00,132.00,43.00,APPROVED
AZ: PHOENIX,01/02/2014 06:08:00,,3789.00,2135.00,593.00,304.00,199.00,228.00,134.00,41.00,APPROVED
AZ: PHOENIX,01/02/2014 07:08:00,,3857.00,2167.00,595.00,301.00,195.00,229.00,138.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 08:09:00,,3886.00,2185.00,602.00,303.00,196.00,229.00,137.00,41.00,APPROVED
AZ: PHOENIX,01/02/2014 09:09:00,,3913.00,2189.00,602.00,313.00,199.00,227.00,140.00,43.00,APPROVED
AZ: PHOENIX,01/02/2014 10:09:00,,3957.00,2210.00,591.00,309.00,201.00,230.00,144.00,43.00,APPROVED
AZ: PHOENIX,01/02/2014 11:09:00,,3986.00,2235.00,602.00,312.00,200.00,225.00,146.00,43.00,APPROVED
AZ: PHOENIX,01/02/2014 12:09:00,,4059.00,2286.00,615.00,321.00,201.00,232.00,143.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 13:10:00,,4058.00,2281.00,609.00,319.00,201.00,231.00,145.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 15:10:00,,4063.00,2279.00,610.00,315.00,201.00,234.00,146.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 16:10:00,,3996.00,2245.00,611.00,316.00,202.00,231.00,142.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 17:10:00,,3738.00,2104.00,599.00,291.00,195.00,236.00,127.00,41.00,APPROVED
AZ: PHOENIX,01/02/2014 18:11:00,,3373.00,1919.00,579.00,280.00,193.00,229.00,126.00,42.00,APPROVED
AZ: PHOENIX,01/02/2014 19:11:00,,3231.00,1827.00,565.00,278.00,189.00,218.00,133.00,39.00,APPROVED
AZ: PHOENIX,01/02/2014 20:11:00,,3346.00,1896.00,555.00,280.00,193.00,214.00,140.00,39.00,APPROVED
AZ: PHOENIX,01/02/2014 21:11:00,,3208.00,1832.00,545.00,271.00,186.00,208.00,140.00,39.00,APPROVED
AZ: PHOENIX,01/02/2014 22:12:00,,3129.00,1775.00,542.00,273.00,185.00,207.00,136.00,39.00,APPROVED
AZ: PHOENIX,01/02/2014 23:12:00,,3137.00,1791.00,539.00,269.00,182.00,209.00,138.00,38.00,APPROVED
AZ: PHOENIX,01/03/2014 00:12:00,,3180.00,1805.00,535.00,274.00,185.00,209.00,136.00,38.00,APPROVED
AZ: PHOENIX,01/03/2014 01:12:00,,2983.00,1710.00,531.00,260.00,182.00,205.00,135.00,39.00,APPROVED
AZ: PHOENIX,01/03/2014 02:12:00,,3018.00,1708.00,523.00,261.00,183.00,203.00,135.00,37.00,APPROVED
AZ: PHOENIX,01/03/2014 03:13:00,,3204.00,1799.00,538.00,267.00,183.00,211.00,128.00,38.00,APPROVED
AZ: PHOENIX,01/03/2014 04:13:00,,3386.00,1897.00,556.00,272.00,186.00,219.00,124.00,38.00,APPROVED
AZ: PHOENIX,01/03/2014 05:13:00,,3544.00,1956.00,564.00,271.00,188.00,222.00,121.00,38.00,APPROVED
AZ: PHOENIX,01/03/2014 06:13:00,,3634.00,2017.00,571.00,287.00,190.00,225.00,127.00,39.00,APPROVED
AZ: PHOENIX,01/03/2014 07:13:00,,3737.00,2065.00,583.00,293.00,193.00,223.00,130.00,41.00,APPROVED
AZ: PHOENIX,01/03/2014 08:14:00,,3776.00,2109.00,580.00,299.00,190.00,222.00,135.00,39.00,APPROVED
