LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
AZ: PHOENIX,01/01/2019 00:37:00,98.00,3504.00,2165.00,591.00,335.00,200.00,233.00,145.00,46.00,APPROVED
AZ: PHOENIX,01/01/2019 01:37:00,101.00,3617.00,2265.00,615.00,351.00,207.00,248.00,148.00,47.00,APPROVED
AZ: PHOENIX,01/01/2019 02:37:00,103.00,3685.00,2298.00,620.00,362.00,213.00,255.00,149.00,47.00,APPROVED
AZ: PHOENIX,01/01/2019 03:37:00,93.00,3381.00,2064.00,563.00,321.00,198.00,228.00,140.00,44.00,APPROVED
AZ: PHOENIX,01/01/2019 04:38:00,89.00,3222.00,1933.00,529.00,299.00,187.00,212.00,134.00,44.00,APPROVED
AZ: PHOENIX,01/01/2019 05:38:00,88.00,3170.00,1895.00,516.00,292.00,186.00,209.00,132.00,42.00,APPROVED
AZ: PHOENIX,01/01/2019 06:38:00,87.00,3164.00,1881.00,520.00,287.00,182.00,207.00,129.00,41.00,APPROVED
AZ: PHOENIX,01/01/2019 07:38:00,87.00,3175.00,1882.00,516.00,283.00,182.00,208.00,130.00,43.00,APPROVED
AZ: PHOENIX,01/01/2019 08:39:00,86.00,3180.00,1892.00,518.00,289.00,183.00,209.00,127.00,42.00,APPROVED
AZ: PHOENIX,01/01/2019 09:39:00,85.00,3170.00,1891.00,516.00,284.00,180.00,209.00,130.00,41.00,APPROVED
AZ: PHOENIX,01/01/2019 10:39:00,85.00,3180.00,1890.00,515.00,289.00,182.00,210.00,130.00,42.00,APPROVED
AZ: PHOENIX,01/01/2019 11:39:00,86.00,3187.00,1888.00,521.00,289.00,181.00,209.00,130.00,43.00,APPROVED
AZ: PHOENIX,01/01/2019 12:39:00,87.00,3204.00,1905.00,520.00,286.00,188.00,211.00,130.00,42.00,APPROVED
AZ: PHOENIX,01/01/2019 13:40:00,89.00,3238.00,1925.00,523.00,290.00,188.00,207.00,134.00,42.00,APPROVED
AZ: PHOENIX,01/01/2019 14:40:00,87.00,3204.00,1926.00,525.00,289.00,183.00,208.00,130.00,40.00,APPROVED
AZ: PHOENIX,01/01/2019 15:40:00,90.00,3223.00,1928.00,520.00,295.00,184.00,211.00,134.00,43.00,APPROVED
AZ: PHOENIX,01/01/2019 16:40:00,89.00,3218.00,1926.00,527.00,297.00,184.00,211.00,130.00,41.00,APPROVED
AZ: PHOENIX,01/01/2019 17:41:00,87.00,3205.00,1904.00,522.00,292.00,187.00,212.00,128.00,43.00,APPROVED
AZ: PHOENIX,01/01/2019 18:41:00,87.00,3149.00,1860.00,513.00,287.00,181.00,208.00,126.00,42.00,APPROVED
AZ: PHOENIX,01/01/2019 19:41:00,88.00,3112.00,1830.00,503.00,279.00,181.00,203.00,126.00,40.00,APPROVED
AZ: PHOENIX,01/01/2019 20:41:00,91.00,3199.00,1889.00,519.00,289.00,183.00,209.00,126.00,41.00,APPROVED
AZ: PHOENIX,01/01/2019 21:41:00,87.00,3142.00,1840.00,517.00,283.00,179.00,206.00,126.00,41.00,APPROVED
AZ: PHOENIX,01/01/2019 22:42:00,86.00,3112.00,1813.00,503.00,268.00,180.00,207.00,121.00,40.00,APPROVED
AZ: PHOENIX,01/01/2019 23:42:00,85.00,3089.00,1786.00,498.00,267.00,179.00,202.00,117.00,40.00,APPROVED
AZ: PHOENIX,01/04/2019 16:02:00,94.00,3348.00,1995.00,533.00,295.00,189.00,213.00,136.00,40.00,APPROVED
AZ: PHOENIX,01/04/2019 17:02:00,96.00,3379.00,2017.00,536.00,310.00,193.00,223.00,135.00,42.00,APPROVED
AZ: PHOENIX,01/04/2019 17:38:00,94.00,3348.00,1999.00,545.00,309.00,192.00,224.00,131.00,41.00,APPROVED
